ResponseID,ResponseSet,IPAddress,StartDate,EndDate,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalDataReference,Finished,Status,id1_dom_result,id2_dom_result,id3_dom_result,id4_dom_result,id5_dom_result,id6_dom_result,id7_dom_result,id8_dom_result,id9_dom_result,id10_dom_result,id11_dom_result,id12_dom_result,id13_dom_result,id14_dom_result,id15_dom_result,id16_dom_result,id17_dom_result,id18_dom_result,id19_dom_result,id20_dom_result,id1_muscd_result,id2_muscd_result,id3_muscd_result,id4_muscd_result,id5_muscd_result,id6_muscd_result,id7_muscd_result,id8_muscd_result,id9_muscd_result,id10_muscd_result,id11_muscd_result,id12_muscd_result,id13_muscd_result,id14_muscd_result,id15_muscd_result,id16_muscd_result,id17_muscd_result,id18_muscd_result,id19_muscd_result,id20_muscd_result,id1_musca_result,id2_musca_result,id3_musca_result,id4_musca_result,id5_musca_result,id6_musca_result,id7_musca_result,id8_musca_result,id9_musca_result,id10_musca_result,id11_musca_result,id12_musca_result,id13_musca_result,id14_musca_result,id15_musca_result,id16_musca_result,id17_musca_result,id18_musca_result,id19_musca_result,id20_musca_result,id,Q1,Q2,Q3,Q4_1,Q5,Q6,Q6_TEXT,Instruction,D1_10000053,D2_CM2017188,D3_10000008,D4_10000125,D5_10000017,D6_10000130,D7_CM2017160,D8_10000092,D9_CM2017159,D10_10000014,D11_10000073,D12_10000101,D13_10000104,D14_CM2017169,D15_CM2017153,D16_CM2017158,D17_CM2017162,D18_CM2017164,D19_10000072,D20_CM2017165,M1_10000053,M2_CM2017188,M3_10000008,M4_10000125,M5_10000017,M6_10000130,M7_CM2017160,M8_10000092,M9_CM2017159,M10_10000014,M11_10000073,M12_10000101,M13_10000104,M14_CM2017169,M15_CM2017153,M16_CM2017158,M17_CM2017162,M18_CM2017164,M19_10000072,M20_CM2017165,M1_10000053,M2_CM2017188,M3_10000008,M4_10000125,M5_10000017,M6_10000130,M7_CM2017160,M8_10000092,M9_CM2017159,M10_10000014,M11_10000073,M12_10000101,M13_10000104,M14_CM2017169,M15_CM2017153,M16_CM2017158,M17_CM2017162,M18_CM2017164,M19_10000072,M20_CM2017165,RO-BR-FL_79,RO-BR-FL_76,RO-BR-FL_77,RO-BR-FL_78,LocationLatitude,LocationLongitude,LocationAccuracy
R_22DP5bvkC3zZuqZ,Default Response Set,110.175.153.191,2021-05-12 22:51:22,2021-05-12 23:13:49,,,,,1,0,12,12,12,12,12,12,12,12,12,12,12,2,12,12,12,12,12,12,12,12,10,10,11,11,11,11,12,12,12,12,11,12,9,11,8,12,7,11,12,11,12,12,12,12,12,12,12,12,12,12,12,5,12,12,12,12,12,12,7,12,53728,1,1,1,22,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_77|FL_76|FL_78,D18_A|D5_A|D17_A|D16_A|D9_A|D7_A|D4_A|D11_A|D14_A|D12_A|D6_A|D1_A|D20_A|D19_A|D3_A|D8_A|D15_A|D2_A|D13_A|D10_A,M19_D|M7_D|M18_D|M10_D|M14_D|M17_D|M13_D|M2_D|M6_D|M15_D|M20_D|M5_D|M4_D|M3_D|M11_D|M8_D|M16_D|M1_D|M9_D|M12_D,M2_A|M6_A|M18_A|M5_A|M9_A|M12_A|M1_A|M15_A|M8_A|M20_A|M3_A|M14_A|M16_A|M11_A|M10_A|M19_A|M17_A|M13_A|M7_A|M4_A,-33.856292724609375,151.21218872070312,-1
R_6DnxZgbAhHfwTw5,Default Response Set,106.69.128.72,2021-05-13 09:15:09,2021-05-13 09:35:47,,,,,1,0,5,6,3,8,7,8,8,7,8,2,6,1,8,5,3,11,8,9,9,8,12,12,12,12,12,12,12,12,12,12,12,12,12,12,9,12,12,12,12,11,11,10,8,7,5,10,8,10,10,10,7,5,9,6,3,10,10,9,11,6,53427,1,1,1,0,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_78|FL_76|FL_77,D4_A|D17_A|D14_A|D20_A|D2_A|D1_A|D18_A|D3_A|D7_A|D6_A|D19_A|D9_A|D15_A|D10_A|D13_A|D8_A|D5_A|D12_A|D16_A|D11_A,M11_D|M7_D|M18_D|M2_D|M10_D|M6_D|M12_D|M19_D|M20_D|M3_D|M9_D|M17_D|M8_D|M15_D|M1_D|M13_D|M16_D|M5_D|M4_D|M14_D,M18_A|M7_A|M10_A|M8_A|M6_A|M20_A|M19_A|M12_A|M5_A|M3_A|M4_A|M15_A|M11_A|M13_A|M2_A|M17_A|M14_A|M1_A|M16_A|M9_A,-33.721405029296875,150.7239990234375,-1
R_2YywKPc6KItzsz0,Default Response Set,137.111.13.126,2021-05-13 11:26:45,2021-05-13 11:27:25,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59165,1,1,1,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.7716064453125,151.11380004882812,-1
R_1Eh4Hcj2aikYzVk,Default Response Set,137.111.13.126,2021-05-13 11:27:36,2021-05-13 11:28:09,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59165,1,1,1,26,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.7716064453125,151.11380004882812,-1
R_24Mik4oKHakfppq,Default Response Set,137.111.13.126,2021-05-13 11:46:57,2021-05-13 12:17:50,,,,,1,0,12,11,10,12,9,9,12,12,11,12,11,6,8,10,10,12,12,11,12,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,12,12,12,12,11,9,11,9,10,11,9,11,10,11,12,7,55327,1,1,1,10,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_78|FL_77|FL_76,D12_A|D1_A|D4_A|D7_A|D3_A|D11_A|D13_A|D15_A|D5_A|D2_A|D17_A|D16_A|D9_A|D18_A|D10_A|D6_A|D19_A|D14_A|D20_A|D8_A,M9_D|M7_D|M18_D|M17_D|M14_D|M4_D|M16_D|M2_D|M11_D|M12_D|M3_D|M15_D|M6_D|M5_D|M10_D|M1_D|M19_D|M13_D|M8_D|M20_D,M18_A|M16_A|M20_A|M3_A|M11_A|M1_A|M7_A|M5_A|M9_A|M2_A|M8_A|M12_A|M4_A|M15_A|M6_A|M19_A|M13_A|M10_A|M17_A|M14_A,-33.7716064453125,151.11380004882812,-1
R_1q7I8BmPT3r87OP,Default Response Set,110.175.86.75,2021-05-13 13:02:01,2021-05-13 13:14:40,,,,,1,0,8,9,2,11,9,6,10,6,8,5,9,2,9,9,6,10,12,12,12,9,8,12,9,12,9,12,12,9,12,9,10,4,11,10,12,12,11,10,12,12,11,12,12,12,12,12,12,12,12,12,11,12,11,12,11,12,10,11,12,12,53583,1,1,1,0,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_76|FL_77|FL_78,D6_A|D12_A|D3_A|D19_A|D9_A|D7_A|D20_A|D11_A|D10_A|D15_A|D8_A|D14_A|D17_A|D5_A|D18_A|D4_A|D1_A|D16_A|D13_A|D2_A,M9_D|M3_D|M13_D|M11_D|M1_D|M14_D|M16_D|M15_D|M12_D|M10_D|M8_D|M18_D|M7_D|M5_D|M17_D|M6_D|M2_D|M19_D|M20_D|M4_D,M3_A|M18_A|M6_A|M12_A|M11_A|M1_A|M16_A|M13_A|M17_A|M19_A|M9_A|M2_A|M5_A|M15_A|M4_A|M10_A|M14_A|M7_A|M20_A|M8_A,-33.856292724609375,151.21218872070312,-1
R_1NgNPfR428PhJAD,Default Response Set,137.111.13.126,2021-05-13 14:12:54,2021-05-13 14:14:00,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53661,1,1,1,40,2,7,South African,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.7716064453125,151.11380004882812,-1
R_24k2f8KbQAoILZh,Default Response Set,137.111.13.126,2021-05-13 14:14:08,2021-05-13 14:14:37,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53661,1,1,1,40,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.7716064453125,151.11380004882812,-1
R_1gjbv44TfUmAS4x,Default Response Set,137.111.13.126,2021-05-13 14:14:54,2021-05-13 14:15:14,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53661,1,1,1,40,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.7716064453125,151.11380004882812,-1
R_RauUYppVYg60pG1,Default Response Set,14.200.28.178,2021-05-13 14:22:15,2021-05-13 14:42:45,,,,,1,0,4,3,2,7,4,4,6,5,2,8,4,5,7,3,4,12,6,8,12,4,11,11,11,10,12,5,11,11,12,5,5,9,12,11,11,5,6,10,7,11,8,2,2,4,8,2,1,3,3,7,2,3,1,11,5,7,4,7,8,1,54980,1,1,1,0,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_78|FL_76|FL_77,D19_A|D8_A|D4_A|D17_A|D10_A|D5_A|D18_A|D9_A|D2_A|D16_A|D12_A|D6_A|D3_A|D15_A|D1_A|D20_A|D13_A|D11_A|D7_A|D14_A,M19_D|M13_D|M20_D|M9_D|M8_D|M7_D|M5_D|M18_D|M2_D|M3_D|M15_D|M14_D|M4_D|M1_D|M17_D|M16_D|M11_D|M10_D|M6_D|M12_D,M18_A|M19_A|M20_A|M10_A|M8_A|M16_A|M9_A|M14_A|M4_A|M1_A|M13_A|M17_A|M5_A|M6_A|M15_A|M2_A|M11_A|M3_A|M7_A|M12_A,-33.856292724609375,151.21218872070312,-1
R_79G4y3rVMcl5zA5,Default Response Set,137.111.13.126,2021-05-13 14:32:07,2021-05-13 14:46:47,,,,,1,0,10,10,1,7,8,9,3,7,8,11,5,2,9,7,3,12,6,12,10,8,12,12,12,11,12,12,10,12,11,12,12,9,12,12,8,12,12,12,12,12,7,9,8,12,10,9,10,12,8,12,10,2,8,9,3,12,9,10,12,3,53486,1,1,1,10,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_77|FL_78|FL_76,D11_A|D1_A|D20_A|D2_A|D5_A|D12_A|D9_A|D16_A|D13_A|D10_A|D6_A|D4_A|D15_A|D8_A|D18_A|D3_A|D14_A|D17_A|D7_A|D19_A,M12_D|M7_D|M3_D|M5_D|M4_D|M6_D|M8_D|M13_D|M9_D|M15_D|M14_D|M19_D|M2_D|M17_D|M16_D|M20_D|M1_D|M10_D|M11_D|M18_D,M1_A|M15_A|M8_A|M7_A|M14_A|M9_A|M17_A|M10_A|M4_A|M2_A|M5_A|M19_A|M20_A|M3_A|M6_A|M12_A|M18_A|M11_A|M16_A|M13_A,-33.7716064453125,151.11380004882812,-1
R_1mw8roTg56rph52,Default Response Set,3.25.114.253,2021-05-13 14:53:42,2021-05-13 15:18:05,,,,,1,0,9,4,6,6,11,8,6,11,8,10,7,3,10,9,2,12,8,10,11,5,7,11,12,11,12,11,11,10,10,10,11,11,10,11,5,10,9,10,11,6,6,7,6,5,8,11,3,12,5,12,8,0,9,3,0,10,7,10,10,4,54672,1,2,1,0,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_78|FL_77|FL_76,D15_A|D18_A|D2_A|D17_A|D11_A|D5_A|D16_A|D19_A|D13_A|D7_A|D3_A|D14_A|D6_A|D4_A|D9_A|D12_A|D10_A|D1_A|D8_A|D20_A,M18_D|M5_D|M15_D|M20_D|M11_D|M16_D|M2_D|M1_D|M12_D|M4_D|M7_D|M14_D|M9_D|M10_D|M8_D|M19_D|M13_D|M6_D|M3_D|M17_D,M5_A|M2_A|M4_A|M11_A|M20_A|M8_A|M1_A|M18_A|M3_A|M12_A|M13_A|M17_A|M9_A|M16_A|M7_A|M6_A|M14_A|M15_A|M19_A|M10_A,-33.856292724609375,151.21218872070312,-1
R_31HSlm20docBy6p,Default Response Set,137.111.13.126,2021-05-13 15:24:05,2021-05-13 15:35:23,,,,,1,0,3,3,2,10,8,3,2,5,6,10,2,1,2,1,1,9,3,6,10,1,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,7,8,9,6,10,8,5,11,7,12,9,2,3,9,12,7,10,11,12,7,53391,1,2,1,0,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_76|FL_77|FL_78,D16_A|D4_A|D10_A|D19_A|D5_A|D20_A|D9_A|D14_A|D15_A|D17_A|D2_A|D12_A|D1_A|D7_A|D8_A|D18_A|D11_A|D3_A|D6_A|D13_A,M17_D|M10_D|M14_D|M12_D|M11_D|M3_D|M4_D|M9_D|M2_D|M13_D|M8_D|M19_D|M18_D|M16_D|M7_D|M15_D|M6_D|M5_D|M20_D|M1_D,M15_A|M18_A|M11_A|M19_A|M14_A|M8_A|M2_A|M3_A|M17_A|M9_A|M7_A|M16_A|M12_A|M13_A|M20_A|M6_A|M1_A|M10_A|M5_A|M4_A,-33.7716064453125,151.11380004882812,-1
R_3NUHImOF83OAYeu,Default Response Set,49.2.239.18,2021-05-13 15:54:54,2021-05-13 16:03:48,,,,,1,0,4,9,4,8,5,9,8,1,3,12,4,2,4,4,7,9,5,6,12,1,4,9,2,7,12,1,11,0,3,11,2,1,9,1,3,12,10,2,11,10,4,6,2,9,1,6,8,12,3,7,3,6,7,6,12,3,12,10,8,12,53693,1,1,1,10,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_76|FL_77|FL_78,D5_A|D3_A|D14_A|D17_A|D15_A|D1_A|D19_A|D7_A|D4_A|D13_A|D18_A|D9_A|D20_A|D12_A|D8_A|D2_A|D16_A|D6_A|D11_A|D10_A,M16_D|M5_D|M1_D|M7_D|M4_D|M8_D|M20_D|M13_D|M3_D|M15_D|M14_D|M12_D|M6_D|M9_D|M19_D|M18_D|M2_D|M10_D|M17_D|M11_D,M13_A|M5_A|M9_A|M18_A|M15_A|M3_A|M6_A|M4_A|M1_A|M2_A|M10_A|M16_A|M11_A|M17_A|M12_A|M20_A|M7_A|M19_A|M8_A|M14_A,-33.75480651855469,150.98208618164062,-1
R_33d8HTAwdxS0OVW,Default Response Set,203.8.118.10,2021-05-13 16:24:31,2021-05-13 16:25:42,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53531,1,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.856292724609375,151.21218872070312,-1
R_1pXxy0a1NQcZfN5,Default Response Set,203.8.118.10,2021-05-13 16:26:14,2021-05-13 16:26:39,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53531,1,1,1,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.856292724609375,151.21218872070312,-1
R_1prmDFHa9EHBzEa,Default Response Set,203.220.27.89,2021-05-13 17:16:01,2021-05-13 17:48:23,,,,,1,0,7,7,5,12,7,9,8,8,6,5,5,3,8,9,6,12,9,12,7,3,12,12,12,12,12,12,12,12,3,12,12,12,12,12,11,12,12,12,12,12,1,4,4,8,3,5,7,10,5,11,6,4,4,6,3,7,9,9,11,4,53236,1,1,1,10,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_78|FL_77|FL_76,D4_A|D16_A|D18_A|D7_A|D11_A|D6_A|D17_A|D15_A|D14_A|D3_A|D9_A|D13_A|D20_A|D8_A|D1_A|D10_A|D2_A|D5_A|D12_A|D19_A,M4_D|M5_D|M18_D|M3_D|M2_D|M7_D|M11_D|M1_D|M14_D|M9_D|M19_D|M15_D|M17_D|M8_D|M13_D|M10_D|M16_D|M6_D|M12_D|M20_D,M18_A|M15_A|M6_A|M20_A|M5_A|M19_A|M1_A|M11_A|M2_A|M8_A|M9_A|M4_A|M16_A|M7_A|M13_A|M12_A|M14_A|M17_A|M10_A|M3_A,-33.856292724609375,151.21218872070312,-1
R_2pSrdibO0puuCYK,Default Response Set,101.180.75.84,2021-05-13 18:34:12,2021-05-13 18:49:57,,,,,1,0,7,11,6,9,7,10,9,12,8,11,7,9,12,9,8,11,11,11,11,7,4,10,9,6,5,12,9,9,8,10,9,0,8,4,6,11,4,10,9,6,11,9,7,5,12,10,10,12,11,11,9,8,9,6,9,8,10,10,9,8,54275,1,2,1,25,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_77|FL_78|FL_76,D12_A|D13_A|D14_A|D15_A|D8_A|D6_A|D18_A|D4_A|D3_A|D11_A|D17_A|D16_A|D5_A|D9_A|D2_A|D20_A|D10_A|D7_A|D1_A|D19_A,M12_D|M7_D|M13_D|M3_D|M5_D|M17_D|M9_D|M4_D|M8_D|M2_D|M14_D|M15_D|M11_D|M1_D|M19_D|M18_D|M6_D|M16_D|M10_D|M20_D,M11_A|M6_A|M3_A|M12_A|M16_A|M18_A|M14_A|M4_A|M13_A|M10_A|M2_A|M9_A|M5_A|M15_A|M19_A|M8_A|M20_A|M7_A|M1_A|M17_A,-33.856292724609375,151.21218872070312,-1
R_OAQtN2zo9X0eF9L,Default Response Set,59.102.1.101,2021-05-14 15:21:13,2021-05-14 15:22:13,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57117,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.81089782714844,144.95440673828125,-1
R_2WVEDGhhjmnj4XG,Default Response Set,123.209.210.130,2021-05-14 17:30:39,2021-05-14 17:32:14,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53900,1,1,1,0,2,7,South East Asian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.8865966796875,150.60159301757812,-1
R_3PoAnfTLlIzhSf7,Default Response Set,1.43.232.89,2021-05-15 11:09:21,2021-05-15 11:31:00,,,,,1,0,12,11,11,12,12,12,10,12,12,11,11,3,12,10,11,12,12,12,12,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,10,12,11,10,12,12,11,12,10,10,10,9,10,12,12,12,10,53396,1,1,1,0,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_81|FL_76|FL_78|FL_77,D12_A|D2_A|D20_A|D15_A|D6_A|D13_A|D18_A|D7_A|D16_A|D10_A|D17_A|D11_A|D1_A|D14_A|D3_A|D8_A|D19_A|D4_A|D5_A|D9_A,M13_D|M14_D|M6_D|M3_D|M2_D|M15_D|M5_D|M9_D|M1_D|M8_D|M12_D|M19_D|M16_D|M20_D|M18_D|M10_D|M7_D|M11_D|M17_D|M4_D,M10_A|M19_A|M16_A|M13_A|M7_A|M5_A|M1_A|M3_A|M4_A|M20_A|M12_A|M8_A|M17_A|M18_A|M15_A|M6_A|M11_A|M14_A|M9_A|M2_A,-33.856292724609375,151.21218872070312,-1
R_2uP7gtNHkTdjbXr,Default Response Set,101.184.158.140,2021-05-15 12:02:33,2021-05-15 12:26:09,,,,,1,0,7,6,5,3,5,6,3,10,6,9,4,1,5,4,4,9,6,10,9,3,12,12,12,10,12,10,10,10,10,12,12,10,10,11,12,12,12,12,12,12,9,10,12,4,11,10,11,12,12,12,10,5,9,7,6,9,12,12,12,10,54076,1,1,1,10,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_78|FL_76|FL_81|FL_77,D16_A|D2_A|D17_A|D1_A|D12_A|D6_A|D10_A|D19_A|D5_A|D14_A|D20_A|D9_A|D8_A|D13_A|D18_A|D15_A|D4_A|D3_A|D11_A|D7_A,M5_D|M4_D|M20_D|M3_D|M10_D|M8_D|M16_D|M7_D|M18_D|M13_D|M14_D|M19_D|M6_D|M9_D|M1_D|M17_D|M2_D|M12_D|M15_D|M11_D,M10_A|M9_A|M19_A|M6_A|M2_A|M3_A|M13_A|M5_A|M8_A|M16_A|M20_A|M7_A|M15_A|M18_A|M11_A|M4_A|M12_A|M17_A|M14_A|M1_A,-33.856292724609375,151.21218872070312,-1
R_214iDxc2F1Dl28B,Default Response Set,49.195.110.77,2021-05-15 10:52:56,2021-05-15 12:48:24,,,,,1,0,9,9,8,8,11,,,,8,10,9,8,9,9,9,8,10,10,9,7,10,8,10,9,10,10,7,9,9,9,9,11,9,9,,10,,10,10,9,8,8,9,10,8,10,11,9,10,,10,9,9,10,10,10,9,10,9,9,57252,1,17,1,9,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_77|FL_76|FL_81|FL_78,D5_A|D17_A|D10_A|D11_A|D14_A|D13_A|D18_A|D1_A|D2_A|D15_A|D4_A|D6_A|D19_A|D12_A|D8_A|D7_A|D20_A|D16_A|D9_A|D3_A,M15_D|M7_D|M2_D|M13_D|M10_D|M17_D|M4_D|M9_D|M11_D|M14_D|M6_D|M1_D|M12_D|M16_D|M8_D|M3_D|M20_D|M18_D|M19_D|M5_D,M2_A|M15_A|M20_A|M14_A|M5_A|M12_A|M3_A|M19_A|M17_A|M9_A|M13_A|M4_A|M6_A|M11_A|M1_A|M10_A|M8_A|M16_A|M18_A|M7_A,-33.856292724609375,151.21218872070312,-1
R_1mJIlW3Z8N59GEA,Default Response Set,14.201.229.136,2021-05-15 15:36:58,2021-05-15 15:51:54,,,,,1,0,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,,12,12,12,12,,,12,12,12,12,12,,12,12,12,12,12,53872,1,2,1,0,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,FL_76|FL_81|FL_77|FL_78,D1_A|D5_A|D9_A|D16_A|D12_A|D2_A|D19_A|D13_A|D11_A|D10_A|D4_A|D7_A|D3_A|D15_A|D8_A|D6_A|D14_A|D20_A|D18_A|D17_A,M5_D|M9_D|M12_D|M13_D|M15_D|M17_D|M2_D|M10_D|M8_D|M6_D|M1_D|M18_D|M19_D|M7_D|M3_D|M16_D|M14_D|M11_D|M20_D|M4_D,M20_A|M2_A|M5_A|M11_A|M4_A|M14_A|M13_A|M12_A|M16_A|M1_A|M7_A|M6_A|M17_A|M19_A|M10_A|M18_A|M3_A|M15_A|M8_A|M9_A,-33.856292724609375,151.21218872070312,-1
R_1GwDLAWWJbgp3k9,Default Response Set,60.227.244.108,2021-05-15 18:20:35,2021-05-15 18:21:01,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54664,1,1,1,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.856292724609375,151.21218872070312,-1
R_3I3tSeSqH6vXM9V,Default Response Set,115.128.138.211,2021-05-16 13:26:53,2021-05-16 13:27:22,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53851,1,1,1,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.856292724609375,151.21218872070312,-1
